,address,lat,lng,food_500,convenience_500,hospital_500,sports_500,tour_500,restroom_500,culture_500,dong,s_dong,population,population_day,pop_of_convenience,pop_of_restroom,pop_of_sports,pop_of_tour,pop_of_food,pop_of_culture,pop_of_hospital
732,대한민국 서울특별시 강남구 압구정동 485,37.52977172143336,127.03663265218218,525,16,126,34,1,5,1,강남,압구정동,311.07504,10.36917,1.5430357492451179,0.48219867163909935,3.2789509671458754,0.09643973432781987,50.63086052210543,0.09643973432781987,12.151406525305303
733,대한민국 서울특별시 강남구 개포로 615,37.49329224215825,127.07576371847,46,13,42,17,1,9,0,개포,개포동,407.63892,13.58797,0.956728635697606,0.6623505939444965,1.2511066774507156,0.07359451043827739,3.38534748016076,0.0,3.09096943840765
734,대한민국 서울특별시 강남구 자곡동 302-13,37.48094615286756,127.10400431054538,7,1,1,1,0,2,0,자곡,세곡동,326.2406,10.87469,0.09195664428135424,0.18391328856270847,0.09195664428135424,0.0,0.6436965099694796,0.0,0.09195664428135424
735,대한민국 서울특별시 강남구 테헤란로64길 20,37.50358186817952,127.05133468862158,721,48,177,63,14,5,3,강남,대치동,862.82873,28.76095,1.6689295729104914,0.1738468305115095,2.19047006444502,0.48677112543222667,25.068712959759672,0.10430809830690571,6.154177800107437
736,대한민국 서울특별시 강남구 도곡동 산6-16,37.49200635239698,127.04935655438548,62,11,70,17,0,3,0,강남,도곡동,474.15568,15.80519,0.6959739174283891,0.18981106838956066,1.0755960542075103,0.0,3.92276208005092,0.0,4.4289249290897486
737,대한민국 서울특별시 강남구 논현1동 논현로 644,37.51102107123341,127.03211095793704,475,46,114,66,10,7,5,논현,논현동,644.65914,21.48864,2.1406659518703837,0.3257535144150584,3.0713902787705503,0.4653621634500834,22.10470276387896,0.2326810817250417,5.305128663330951
738,대한민국 서울특별시 강남구 압구정동 402,37.52426929346127,127.01758529833889,139,8,17,14,6,6,2,압구,압구정동,311.07504,10.36917,0.7715178746225589,0.5786384059669192,1.3501562805894782,0.5786384059669192,13.405123071566962,0.19287946865563974,1.6394754835729377
739,대한민국 서울특별시 강남구 신사동 668-32,37.52729485745764,127.03745115691324,855,25,227,46,1,10,5,신사,신사동,264.60904,8.8203,2.8343707130142968,1.1337482852057186,5.2152421119463055,0.11337482852057187,96.93547838508894,0.5668741426028593,25.736086074169815
740,대한민국 서울특별시 강남구 봉은사로63길 43,37.51410669020014,127.04618940742186,225,22,98,42,15,6,3,삼성,삼성동,583.99537,19.46651,1.1301460816551092,0.3082216586332116,2.1575516104324812,0.770554146583029,11.558312198745435,0.1541108293166058,5.034287091009123
741,대한민국 서울특별시 강남구 압구정동 514,37.52822591406516,127.04254420938604,498,15,157,24,2,5,2,강남,압구정동,311.07504,10.36917,1.446596014917298,0.48219867163909935,2.3145536238676767,0.19287946865563974,48.02698769525429,0.19287946865563974,15.14103828946772
742,대한민국 서울특별시 강남구 율현동 324-2,37.46976100562258,127.10217677077712,61,6,23,4,0,1,0,율현,세곡동,326.2406,10.87469,0.5517398656881254,0.09195664428135424,0.36782657712541694,0.0,5.6093553011626085,0.0,2.1150028184711474
743,대한민국 서울특별시 신사동 657-26번지 1층 104호 강남구 서울특별시 KR,37.52558420027893,127.03807372463166,1032,31,274,50,4,11,5,신사,신사동,264.60904,8.8203,3.514619684137728,1.2471231137262906,5.6687414260285935,0.4534993140822875,117.00282303323017,0.5668741426028593,31.06470301463669
744,대한민국 서울특별시 강남구 광평로51길 22,37.48928984338555,127.10245470865746,127,11,54,18,0,6,0,강남,수서동,164.57392,5.4858,2.0051770024426703,1.0937329104232747,3.2811987312698236,0.0,23.150679937292644,0.0,9.843596193809471
745,대한민국 서울특별시 강남구 개포동 1188-10,37.47370641885377,127.05023229963734,91,10,12,10,1,2,1,개포,개포동,407.63892,13.58797,0.7359451043827738,0.14718902087655478,0.7359451043827738,0.07359451043827739,6.6971004498832425,0.07359451043827739,0.8831341252593287
746,대한민국 서울특별시 못골마을.LH강남아이파크,37.47300512908844,127.10110359711604,52,10,18,2,0,0,0,자곡,세곡동,326.2406,10.87469,0.9195664428135424,0.0,0.18391328856270847,0.0,4.78174550263042,0.0,1.6552195970643762
747,대한민국 서울특별시 강남구 청담동 22-24,37.52218121982646,127.04045624243687,864,27,209,55,3,4,5,청담,청담동,308.09127,10.26971,2.6290907922424296,0.3894949321840636,5.355555317530875,0.29212119913804774,84.13090535175775,0.48686866523007954,20.351110206617324
748,대한민국 서울특별시 강남구 청담동 30-24,37.520346888930376,127.0481843826798,238,20,123,43,6,6,1,강남,청담동,308.09127,10.26971,1.9474746609203182,0.5842423982760955,4.187070520978684,0.5842423982760955,23.174948464951786,0.0973737330460159,11.976969164659957
749,대한민국 서울특별시 강남구 37-10 JS빌딩 1층,37.51119329294274,127.04484919322722,208,27,61,29,12,4,3,삼성,삼성동,583.99537,19.46651,1.3869974638494522,0.2054811057554744,1.4897380167271894,0.6164433172664232,10.685017499284669,0.1541108293166058,3.1335868627709846
750,대한민국 서울특별시 강남구 삼성동 111-116,37.515818823204135,127.04392407693749,285,25,148,56,8,6,0,강남,삼성동,583.99537,19.46651,1.284256910971715,0.3082216586332116,2.8767354805766416,0.4109622115109488,14.640528785077551,0.0,7.602800912952553
751,대한민국 서울특별시 강남구 세곡동 389-1,37.46525655244686,127.09606965599166,39,3,20,4,0,0,0,강남,세곡동,326.2406,10.87469,0.2758699328440627,0.0,0.36782657712541694,0.0,3.586309126972815,0.0,1.8391328856270848
752,대한민국 서울특별시 강남구 수서동 산10-8,37.48661902758055,127.09456892767732,34,3,5,5,0,3,0,수서,수서동,164.57392,5.4858,0.5468664552116373,0.5468664552116373,0.9114440920193955,0.0,6.197819825731889,0.0,0.9114440920193955
753,대한민국 서울특별시 강남구 수서동 양재대로 781,37.49289973668458,127.09453242272193,1,0,0,1,0,0,0,수서,수서동,164.57392,5.4858,0.0,0.0,0.1822888184038791,0.0,0.1822888184038791,0.0,0.0
754,대한민국 서울특별시 강남구 강남대로160길 26,37.51954032228976,127.02094690579816,702,28,235,30,24,8,6,논현,논현동,644.65914,21.48864,1.3030140576602336,0.3722897307600667,1.3960864903502501,1.1168691922802,32.66842387419585,0.27921729807005,10.936010841076959
755,대한민국 서울특별시 강남구 삼성동 111-45,37.51912827864371,127.05475333801428,131,16,69,29,6,6,0,강남,삼성동,583.99537,19.46651,0.8219244230218976,0.3082216586332116,1.4897380167271894,0.3082216586332116,6.729506213491787,0.0,3.5445490742819334
756,대한민국 서울특별시 강남구 세곡동 475-19,37.46439785619967,127.093855643028,2,1,0,0,0,0,0,세곡,세곡동,326.2406,10.87469,0.09195664428135424,0.0,0.0,0.0,0.18391328856270847,0.0,0.0
757,대한민국 서울특별시 강남구 개포동 175-2,37.48835503073744,127.05949704164875,21,3,19,4,0,5,0,개포,개포동,407.63892,13.58797,0.22078353131483217,0.3679725521913869,0.29437804175310955,0.0,1.545484719203825,0.0,1.3982956983272703
758,대한민국 서울특별시 강남구 일원동 45-9,37.48750048119612,127.08587989467672,100,9,60,15,1,3,1,일원,일원동,400.22973,13.34099,0.6746126037123182,0.22487086790410607,1.1243543395205304,0.07495695596803535,7.495695596803536,0.07495695596803535,4.497417358082122
759,대한민국 서울특별시 강남구 압구정동 399,37.52404586214478,127.01711553602377,120,7,12,14,6,5,2,압구,압구정동,311.07504,10.36917,0.6750781402947391,0.48219867163909935,1.3501562805894782,0.5786384059669192,11.572768119338384,0.19287946865563974,1.1572768119338384
760,대한민국 서울특별시 강남구 삼성동 53-2,37.519241212409,127.05403438365956,143,19,80,32,6,6,0,강남,삼성동,583.99537,19.46651,0.9760352523385034,0.3082216586332116,1.6438488460437952,0.3082216586332116,7.34594953075821,0.0,4.109622115109488
761,대한민국 서울특별시 삼성중앙역.플래티넘아파트,37.51255128736729,127.05137026569096,247,21,57,43,13,6,1,삼성,삼성동,583.99537,19.46651,1.0787758052162406,0.3082216586332116,2.20892188687135,0.6678135937052918,12.688458280400544,0.0513702764388686,2.9281057570155102
762,대한민국 서울특별시 강남구 언주로147길 29,37.51938091517366,127.03189819889016,479,26,127,38,13,5,1,논현,논현동,644.65914,21.48864,1.2099416249702168,0.2326810817250417,1.768376221110317,0.6049708124851084,22.290847629258995,0.04653621634500834,5.910099475816059
763,대한민국 서울특별시 강남구 개포동 1229-9,37.4766288315966,127.04597439166552,146,13,42,24,2,16,0,개포,개포동,407.63892,13.58797,0.956728635697606,1.1775121670124382,1.7662682505186573,0.14718902087655478,10.744798523988498,0.0,3.09096943840765
764,대한민국 서울특별시 강남구 대치동 904-12,37.50256415154615,127.05630164435676,592,40,54,58,10,5,0,강남,대치동,862.82873,28.76095,1.390774644092076,0.1738468305115095,2.0166232339335104,0.347693661023019,20.583464732562728,0.0,1.8775457695243027
765,대한민국 서울특별시 강남구 개포로 22길 87번지 포이교육문화관 수영장센터,37.47580587010327,127.05095349526454,146,17,35,24,2,3,1,개포,개포동,407.63892,13.58797,1.2511066774507156,0.22078353131483217,1.7662682505186573,0.14718902087655478,10.744798523988498,0.07359451043827739,2.5758078653397085
766,대한민국 서울특별시 강남구 율현동 108-9,37.469263493400206,127.11838578310098,8,1,0,1,0,2,0,강남,세곡동,326.2406,10.87469,0.09195664428135424,0.18391328856270847,0.09195664428135424,0.0,0.7356531542508339,0.0,0.0
767,대한민국 서울특별시 강남구 선릉로 221,37.4929835816067,127.05107960031218,50,13,70,12,0,3,0,강남,도곡동,474.15568,15.80519,0.8225146296880962,0.18981106838956066,0.7592442735582426,0.0,3.1635178064926777,0.0,4.4289249290897486
768,대한민국 서울특별시 대치2동 31 은마아파트,37.49543632390223,127.0658986761584,119,16,91,30,0,3,2,강남,대치동,862.82873,28.76095,0.5563098576368305,0.10430809830690571,1.043080983069057,0.0,4.137554566173927,0.06953873220460381,3.1640123153094732
769,대한민국 서울특별시 강남구 대치동 943-3,37.50697714347686,127.0585551866026,674,40,119,57,14,11,3,대치,대치동,862.82873,28.76095,1.390774644092076,0.38246302712532093,1.9818538678312085,0.48677112543222667,23.434552752951483,0.10430809830690571,4.137554566173927
770,대한민국 서울특별시 강남구 율현동 94-2,37.47121861412222,127.11929190302884,9,1,0,1,0,1,0,율현,세곡동,326.2406,10.87469,0.09195664428135424,0.09195664428135424,0.09195664428135424,0.0,0.8276097985321881,0.0,0.0
771,대한민국 서울특별시 강남구 삼성1동 159,37.51238562901108,127.05754231065032,511,34,98,36,13,7,2,삼성,삼성동,583.99537,19.46651,1.7465893989215324,0.3595919350720802,1.8493299517992696,0.6678135937052918,26.250211260261857,0.1027405528777372,5.034287091009123
772,대한민국 서울특별시 강남구 대치동 600-13,37.493973312143055,127.05914864382882,112,15,131,31,0,5,1,대치,대치동,862.82873,28.76095,0.5215404915345285,0.1738468305115095,1.0778503491713591,0.0,3.8941690034578134,0.034769366102301906,4.554786959401549
773,대한민국 서울특별시 강남구 학동로18길 50-9,37.50957989087684,127.0292292901837,497,48,68,42,18,4,3,논현,논현동,644.65914,21.48864,2.2337383845604,0.18614486538003336,1.9545210864903502,0.8376518942101501,23.128499523469145,0.139608649035025,3.1644627114605672
774,대한민국 서울특별시 강남구 대치동 504-4,37.49004428157542,127.06030419528204,73,7,75,16,0,6,0,대치,대치동,862.82873,28.76095,0.24338556271611334,0.20861619661381142,0.5563098576368305,0.0,2.538163725468039,0.0,2.6077024576726426
775,대한민국 서울특별시 강남구 일원동 714,37.48513039575823,127.08116113422945,26,6,35,9,0,3,1,강남,일원동,400.22973,13.34099,0.44974173580821214,0.22487086790410607,0.6746126037123182,0.0,1.9488808551689194,0.07495695596803535,2.6234934588812373
776,대한민국 서울특별시 강남구 청담동 125-18,37.525189135600776,127.05138535934972,297,17,65,39,12,2,1,청담,청담동,308.09127,10.26971,1.6553534617822705,0.1947474660920318,3.7975755887946203,1.168484796552191,28.919998714666725,0.0973737330460159,6.329292647991034
777,대한민국 서울특별시 강남구 개포동 1277,37.47268769223112,127.05316585229232,47,7,7,8,0,1,1,강남,개포동,407.63892,13.58797,0.5151615730679417,0.07359451043827739,0.5887560835062191,0.0,3.4589419905990373,0.07359451043827739,0.5151615730679417
778,대한민국 서울특별시 강남구 대치동 78-20번지,37.502038824461216,127.06996936441732,37,5,7,14,0,2,1,대치,대치동,862.82873,28.76095,0.1738468305115095,0.06953873220460381,0.48677112543222667,0.0,1.2864665457851705,0.034769366102301906,0.24338556271611334
779,대한민국 서울특별시 강남구 압구정동 455,37.53236271017835,127.02852940732384,12,2,11,6,0,5,0,압구,압구정동,311.07504,10.36917,0.19287946865563974,0.48219867163909935,0.5786384059669192,0.0,1.1572768119338384,0.0,1.0608370776060185
780,대한민국 서울특별시 강남구 개포1동 649-1,37.48536551589151,127.05542737678674,67,9,34,11,0,6,0,강남,개포동,407.63892,13.58797,0.6623505939444965,0.44156706262966433,0.8095396148210513,0.0,4.930832199364585,0.0,2.502213354901431
781,대한민국 서울특별시 강남구 도곡동 464,37.487323299281385,127.04919191651216,135,14,66,26,1,3,1,도곡,도곡동,474.15568,15.80519,0.8857849858179497,0.18981106838956066,1.6450292593761924,0.06327035612985354,8.54149807753023,0.06327035612985354,4.175843504570334
782,대한민국 서울특별시 강남구 대치동 952,37.50625695133018,127.06132340901438,464,33,110,42,14,9,3,강남,대치동,862.82873,28.76095,1.1473890813759628,0.31292429492071716,1.46031337629668,0.48677112543222667,16.132985871468083,0.10430809830690571,3.8246302712532096
783,대한민국 서울특별시 강남구 수서동 365-7,37.49119549364365,127.09176657063576,24,2,21,7,1,3,0,수서,수서동,164.57392,5.4858,0.3645776368077582,0.5468664552116373,1.2760217288271536,0.1822888184038791,4.374931641693099,0.0,3.828065186481461
784,대한민국 서울특별시 강남구 압구정동 515,37.52844950155912,127.04165137054562,535,17,154,26,1,5,2,강남,압구정동,311.07504,10.36917,1.6394754835729377,0.48219867163909935,2.507433092523317,0.09643973432781987,51.59525786538363,0.19287946865563974,14.85171908648426
785,대한민국 서울특별시 영동고등학교현대아파트,37.52124368987402,127.0398606835897,745,27,198,53,5,8,5,청담,청담동,308.09127,10.26971,2.6290907922424296,0.7789898643681272,5.160807851438843,0.48686866523007954,72.54343111928185,0.48686866523007954,19.279999143111148
786,대한민국 서울특별시 강남구 압구정동 462,37.53202959387767,127.03070369051818,58,5,61,18,0,6,1,압구,압구정동,311.07504,10.36917,0.48219867163909935,0.5786384059669192,1.7359152179007578,0.0,5.593504591013552,0.09643973432781987,5.882823793997012
787,대한민국 서울특별시 강남구 대치동 504-3,37.488942522998045,127.0594248279985,38,4,30,4,0,6,0,대치,대치동,862.82873,28.76095,0.13907746440920762,0.20861619661381142,0.13907746440920762,0.0,1.3212359118874724,0.0,1.043080983069057
788,대한민국 서울특별시 강남구 청담동 132-14,37.52171189748028,127.05702812261582,120,14,24,26,7,3,0,청담,청담동,308.09127,10.26971,1.3632322626442226,0.29212119913804774,2.5317170591964135,0.6816161313221113,11.684847965521909,0.0,2.336969593104382
789,대한민국 서울특별시 강남구 개포동 654,37.48258485604046,127.05195581262308,44,8,14,11,0,6,0,개포,개포동,407.63892,13.58797,0.5887560835062191,0.44156706262966433,0.8095396148210513,0.0,3.238158459284205,0.0,1.0303231461358835
790,대한민국 서울특별시 강남구 역삼동 746-28,37.49759847575676,127.03782665018228,603,54,120,71,30,10,2,역삼,역삼동,1170.121,39.00403,1.3844723224753954,0.25638376342136954,1.8203247202917237,0.7691512902641086,15.459940934308582,0.05127675268427391,3.0766051610564342
791,대한민국 서울특별시 강남구 논현동 24-12,37.5146558740766,127.0238129425581,419,33,267,32,17,12,7,논현,논현동,644.65914,21.48864,1.5356951393852751,0.5584345961401,1.4891589230402669,0.7911156778651418,19.498674648558495,0.3257535144150584,12.425169764117227
792,대한민국 서울특별시 강남구 청담동 81,37.52601070139915,127.04403658656972,611,22,201,47,5,6,4,청담,청담동,308.09127,10.26971,2.14222212701235,0.5842423982760955,4.576565453162748,0.48686866523007954,59.49535089111572,0.3894949321840636,19.572120342249196
